Row,Name,Count,crank1,crankx
4003,LILYMAE ,5,-1116Ê ,-806Ê
4003,LILYROSE ,5,-843Ê ,+595Ê
4003,LINDSEY ,5,Ê:Ê ,-2845Ê
4003,LING ,5,+736Ê ,Ê:Ê
4003,LINNEA ,5,-467Ê ,-278Ê
4003,LITA ,5,Ê:Ê ,-806Ê
4003,LIYAANAH ,5,Ê:Ê ,Ê:Ê
4003,LIYAH ,5,+736Ê ,-2288Ê
4003,LOTI ,5,+736Ê ,Ê:Ê
4003,LOTTA ,5,-1690Ê ,+595Ê
4003,LOTTIE-RAE ,5,Ê:Ê ,Ê:Ê
4003,LOVEDAY ,5,+47Ê ,Ê:Ê
4003,LUBNA ,5,Ê:Ê ,-2386Ê
4003,LUCI ,5,+47Ê ,-3120Ê
4003,LUCY-ANN ,5,Ê:Ê ,-1473Ê
4003,LUCYNA ,5,Ê:Ê ,Ê:Ê
4003,LUSIANA ,5,Ê:Ê ,Ê:Ê
4003,LYDIA-MAY ,5,Ê:Ê ,Ê:Ê
4003,LYLA-RAE ,5,+47Ê ,Ê:Ê
4003,LYLAH-ROSE ,5,+736Ê ,Ê:Ê
4003,LYRAH ,5,Ê:Ê ,Ê:Ê
4003,MADDIE-ROSE ,5,+736Ê ,Ê:Ê
4003,MAEVA ,5,+736Ê ,-806Ê
4003,MAHALIA ,5,+1739Ê ,-278Ê
4003,MAHIA ,5,Ê:Ê ,Ê:Ê
4003,MAIA-ROSE ,5,+47Ê ,Ê:Ê
4003,MAILY ,5,Ê:Ê ,Ê:Ê
4003,MAIS ,5,+1739Ê ,Ê:Ê
4003,MAISEY-LEIGH ,5,Ê:Ê ,Ê:Ê
4003,MAISIE-GRACE ,5,Ê:Ê ,Ê:Ê
4003,MAISIE-JAYNE ,5,+736Ê ,Ê:Ê
4003,MAISIE-MAE ,5,+736Ê ,Ê:Ê
4003,MALAYEKA ,5,-1941Ê ,-2288Ê
4003,MALIAH ,5,-843Ê ,Ê:Ê
4003,MANAHAL ,5,+1739Ê ,Ê:Ê
4003,MANISHA ,5,-1354Ê ,-2845Ê
4003,MANROOP ,5,+47Ê ,-1725Ê
4003,MANSEERAT ,5,Ê:Ê ,Ê:Ê
4003,MARAM ,5,-1827Ê ,-1891Ê
4003,MARLOW ,5,Ê:Ê ,Ê:Ê
4003,MARNEE ,5,+1739Ê ,Ê:Ê
4003,MAXIMA ,5,Ê:Ê ,Ê:Ê
4003,MAYLA ,5,+47Ê ,Ê:Ê
4003,MAYLEIGH ,5,+47Ê ,Ê:Ê
4003,MAYSAM ,5,+736Ê ,Ê:Ê
4003,MEAGAN ,5,-467Ê ,-1891Ê
4003,MEDA ,5,-1827Ê ,+595Ê
4003,MEDI ,5,-1543Ê ,-1201Ê
4003,MEG ,5,-1116Ê ,-3302Ê
4003,MEIRA ,5,+736Ê ,Ê:Ê
4003,MEISHA ,5,+1739Ê ,-1201Ê
4003,MELANI ,5,+736Ê ,Ê:Ê
4003,MELODY-ROSE ,5,-1690Ê ,Ê:Ê
4003,MERIEL ,5,Ê:Ê ,Ê:Ê
4003,MERYL ,5,Ê:Ê ,Ê:Ê
4003,MIA-MAY ,5,+47Ê ,Ê:Ê
4003,MICHAELLA ,5,-1827Ê ,-1891Ê
4003,MILA-RAE ,5,+1739Ê ,Ê:Ê
4003,MILEY-RAE ,5,-843Ê ,Ê:Ê
4003,MILLER ,5,+736Ê ,Ê:Ê
4003,MILLIE-ANN ,5,-467Ê ,-278Ê
4003,MILLIE-JANE ,5,+47Ê ,Ê:Ê
4003,MILLIE-JO ,5,-1543Ê ,Ê:Ê
4003,MILLY-ROSE ,5,+736Ê ,Ê:Ê
4003,MIO ,5,+736Ê ,Ê:Ê
4003,MIRABEL ,5,-467Ê ,Ê:Ê
4003,MIREL ,5,+1739Ê ,+595Ê
4003,MISHAAL ,5,-467Ê ,Ê:Ê
4003,MOIRA ,5,+1739Ê ,-278Ê
4003,MOKSHA ,5,Ê:Ê ,Ê:Ê
4003,MOLLIE-MAI ,5,+736Ê ,Ê:Ê
4003,MORGANA ,5,Ê:Ê ,-1201Ê
4003,MORRIGAN ,5,+736Ê ,+595Ê
4003,MORWENNA ,5,+1739Ê ,-2051Ê
4003,MUKTI ,5,Ê:Ê ,Ê:Ê
4003,MUNACHIMSO ,5,+1739Ê ,Ê:Ê
4003,MUSFIRAH ,5,+1739Ê ,Ê:Ê
4003,MYIESHA ,5,+47Ê ,-1891Ê
4003,MYLA-RAE ,5,+1739Ê ,Ê:Ê
4003,MYRIAM ,5,-843Ê ,+595Ê
4003,NABEELAH ,5,+1739Ê ,-1201Ê
4003,NADIYA ,5,+1739Ê ,-1473Ê
4003,NADRA ,5,Ê:Ê ,-278Ê
4003,NAFEESAH ,5,Ê:Ê ,-1725Ê
4003,NAIMAH ,5,+736Ê ,-2931Ê
4003,NANCY-RAE ,5,Ê:Ê ,Ê:Ê
4003,NAVAYAH ,5,+736Ê ,Ê:Ê
4003,NAVREET ,5,Ê:Ê ,Ê:Ê
4003,NAWAAL ,5,+47Ê ,-2167Ê
4003,NAYAH ,5,+1739Ê ,Ê:Ê
4003,NAYANA ,5,Ê:Ê ,-2386Ê
4003,NAYARA ,5,-467Ê ,Ê:Ê
4003,NAYSHA ,5,Ê:Ê ,Ê:Ê
4003,NAZ ,5,-1543Ê ,-278Ê
4003,NAZIFA ,5,+47Ê ,-3018Ê
4003,NEHAL ,5,+1739Ê ,-278Ê
4003,NELLIE-RAE ,5,Ê:Ê ,Ê:Ê
4003,NENE ,5,Ê:Ê ,Ê:Ê
4003,NESSA ,5,+47Ê ,Ê:Ê
4003,NESTA ,5,+1739Ê ,Ê:Ê
4003,NICOLETA ,5,-843Ê ,Ê:Ê
4003,NIDA ,5,-2047Ê ,-2620Ê
4003,NIHA ,5,Ê:Ê ,-806Ê
4003,NIKI ,5,-467Ê ,-278Ê
4003,NOEMIE ,5,-1543Ê ,-806Ê
4003,NOOR-UL-AIN ,5,+47Ê ,+595Ê
4003,NYRAH ,5,+1739Ê ,Ê:Ê
4003,OKSANA ,5,Ê:Ê ,Ê:Ê
4003,OLAMIDE ,5,-1354Ê ,-1725Ê
4003,OLIVIA-LOUISE ,5,Ê:Ê ,Ê:Ê
4003,OLUWAJOMILOJU ,5,+736Ê ,Ê:Ê
4003,OLUWATONI ,5,-1354Ê ,-1201Ê
4003,ORLA-ROSE ,5,+47Ê ,Ê:Ê
4003,ORLY ,5,+736Ê ,Ê:Ê
4003,OUMOU ,5,Ê:Ê ,Ê:Ê
4003,OYINKANSOLA ,5,Ê:Ê ,-1201Ê
4003,PAIGNTON ,5,Ê:Ê ,Ê:Ê
4003,PALWASHA ,5,+736Ê ,Ê:Ê
4003,PARMIS ,5,+47Ê ,-278Ê
4003,PENELOPE-ROSE ,5,+1739Ê ,Ê:Ê
4003,PENNY-ROSE ,5,Ê:Ê ,Ê:Ê
4003,PHOEBE-MAY ,5,Ê:Ê ,Ê:Ê
4003,PHOEBE-RAE ,5,Ê:Ê ,Ê:Ê
4003,PHYLLIS ,5,+736Ê ,+595Ê
4003,PIXIE-ROSE ,5,Ê:Ê ,Ê:Ê
4003,POLLY-ANNA ,5,+1739Ê ,Ê:Ê
4003,POPPIE-RAE ,5,Ê:Ê ,Ê:Ê
4003,POPPY-JO ,5,+1739Ê ,Ê:Ê
4003,PRACHI ,5,+47Ê ,Ê:Ê
4003,PRAJNA ,5,Ê:Ê ,Ê:Ê
4003,PRANAVI ,5,+1739Ê ,Ê:Ê
4003,PREEYA ,5,-467Ê ,-806Ê
4003,PRITHIKA ,5,Ê:Ê ,Ê:Ê
4003,PRIYA-ROSE ,5,+1739Ê ,Ê:Ê
4003,PROMISE ,5,+1739Ê ,+595Ê
4003,PYPER ,5,-1116Ê ,-278Ê
4003,QAMAR ,5,Ê:Ê ,Ê:Ê
4003,RAAGA ,5,Ê:Ê ,Ê:Ê
4003,RADHIKA ,5,-1941Ê ,-2167Ê
4003,RAEA ,5,+736Ê ,Ê:Ê
4003,RAHEEMA ,5,-1690Ê ,-1473Ê
4003,RAHEEMAH ,5,+1739Ê ,-806Ê
4003,RAIA ,5,+1739Ê ,-806Ê
4003,RAIHA ,5,+1739Ê ,Ê:Ê
4003,RAINE ,5,-1941Ê ,-2386Ê
4003,RAMA ,5,Ê:Ê ,Ê:Ê
4003,RANI ,5,-467Ê ,-1473Ê
4003,RANIYA ,5,+47Ê ,-806Ê
4003,RAYANA ,5,+736Ê ,+595Ê
4003,RAZ ,5,+47Ê ,Ê:Ê
4003,RAZAN ,5,-1543Ê ,Ê:Ê
4003,REEGAN ,5,+1739Ê ,-2386Ê
4003,REEHA ,5,+47Ê ,-278Ê
4003,REMIE ,5,+47Ê ,-278Ê
4003,RENAD ,5,-467Ê ,Ê:Ê
4003,RENEA ,5,+736Ê ,Ê:Ê
4003,RENESMAY ,5,+47Ê ,Ê:Ê
4003,RHAYA ,5,-467Ê ,Ê:Ê
4003,RIAH ,5,-843Ê ,+595Ê
4003,RIANNE ,5,-1116Ê ,-2468Ê
4003,RIDHA ,5,Ê:Ê ,-1201Ê
4003,RIELLE ,5,+736Ê ,Ê:Ê
4003,RITAJ ,5,-467Ê ,Ê:Ê
4003,RITIKA ,5,+47Ê ,-1891Ê
4003,RIVKY ,5,-1116Ê ,Ê:Ê
4003,RIYANA ,5,Ê:Ê ,+595Ê
4003,ROMANI ,5,+47Ê ,Ê:Ê
4003,RONELA ,5,Ê:Ê ,Ê:Ê
4003,RONIKA ,5,+1739Ê ,Ê:Ê
4003,RONNIE-ROSE ,5,Ê:Ê ,Ê:Ê
4003,ROSALINA ,5,+47Ê ,Ê:Ê
4003,ROSALINE ,5,+1739Ê ,Ê:Ê
4003,ROSELLA ,5,-467Ê ,-806Ê
4003,ROSIE-LEE ,5,+736Ê ,Ê:Ê
4003,ROXANE ,5,+1739Ê ,+595Ê
4003,ROXI ,5,-2047Ê ,Ê:Ê
4003,RUBEE ,5,-467Ê ,-806Ê
4003,RUBY-ANNE ,5,-1116Ê ,Ê:Ê
4003,RUBYLEIGH ,5,Ê:Ê ,Ê:Ê
4003,RUDI ,5,+47Ê ,Ê:Ê
4003,RUMANA ,5,Ê:Ê ,Ê:Ê
4003,RUMAYSAA ,5,-843Ê ,Ê:Ê
4003,RUSNE ,5,-1354Ê ,Ê:Ê
4003,RUTA ,5,+736Ê ,Ê:Ê
4003,RUWAYDA ,5,-1543Ê ,-2288Ê
4003,SAANVIKA ,5,-467Ê ,Ê:Ê
4003,SABREEN ,5,-843Ê ,-1473Ê
4003,SACHA ,5,-1827Ê ,-3429Ê
4003,SADE ,5,-1116Ê ,-2960Ê
4003,SADHBH ,5,Ê:Ê ,-278Ê
4003,SAFFIE ,5,+1739Ê ,Ê:Ê
4003,SAFIYE ,5,+47Ê ,-278Ê
4003,SAFOORAH ,5,+47Ê ,Ê:Ê
4003,SAGE ,5,-843Ê ,-806Ê
4003,SAHEJ ,5,Ê:Ê ,Ê:Ê
4003,SAINA ,5,+47Ê ,Ê:Ê
4003,SAJIDA ,5,+1739Ê ,-1725Ê
4003,SALIHAH ,5,+1739Ê ,-1473Ê
4003,SALIMA ,5,+47Ê ,-278Ê
4003,SAMAA ,5,-467Ê ,Ê:Ê
4003,SAMIRAH ,5,-843Ê ,-2845Ê
4003,SAMYUKTHA ,5,Ê:Ê ,+595Ê
4003,SANAM ,5,+736Ê ,-1891Ê
4003,SARAH-JANE ,5,-467Ê ,-2468Ê
4003,SARAIYA ,5,Ê:Ê ,Ê:Ê
4003,SARIA ,5,-843Ê ,Ê:Ê
4003,SARON ,5,-467Ê ,-1473Ê
4003,SATHVIKA ,5,Ê:Ê ,Ê:Ê
4003,SAYYIDA ,5,Ê:Ê ,Ê:Ê
4003,SCARLETT-MARIE ,5,-467Ê ,Ê:Ê
4003,SERINE ,5,+1739Ê ,-1473Ê
4003,SHAI ,5,+47Ê ,-1891Ê
4003,SHAM ,5,+736Ê ,Ê:Ê
4003,SHANIAH ,5,-843Ê ,-1473Ê
4003,SHANTEL ,5,Ê:Ê ,-2691Ê
4003,SHARA ,5,+1739Ê ,-278Ê
4003,SHARAN ,5,+47Ê ,+595Ê
4003,SHARNA ,5,-467Ê ,-3327Ê
4003,SHAYLEE ,5,+47Ê ,-1891Ê
4003,SHEIKHA ,5,+1739Ê ,-278Ê
4003,SHEILA ,5,-1543Ê ,-1201Ê
4003,SHELBIE ,5,-467Ê ,-806Ê
4003,SHIZA ,5,+736Ê ,-278Ê
4003,SHYANN ,5,-467Ê ,-1725Ê
4003,SHYLO ,5,Ê:Ê ,Ê:Ê
4003,SI ,5,-843Ê ,-806Ê
4003,SIAANA ,5,Ê:Ê ,Ê:Ê
4003,SIENNA-GRACE ,5,-1116Ê ,Ê:Ê
4003,SIENNA-LOUISE ,5,-1354Ê ,Ê:Ê
4003,SILA ,5,-1690Ê ,-3120Ê
4003,SIMA ,5,-1116Ê ,-806Ê
4003,SIMAY ,5,Ê:Ê ,Ê:Ê
4003,SIMISOLA ,5,+736Ê ,Ê:Ê
4003,SIMREET ,5,Ê:Ê ,Ê:Ê
4003,SKARLET ,5,Ê:Ê ,Ê:Ê
4003,SKYLAH-RAE ,5,Ê:Ê ,Ê:Ê
4003,SKYLAH-ROSE ,5,Ê:Ê ,Ê:Ê
4003,SNEHA ,5,+47Ê ,-2794Ê
4003,SOFIAH ,5,+47Ê ,Ê:Ê
4003,SOPHIA-MAY ,5,Ê:Ê ,Ê:Ê
4003,STEPHANY ,5,+47Ê ,+595Ê
4003,SU ,5,-467Ê ,Ê:Ê
4003,SUAD ,5,-843Ê ,-1891Ê
4003,SUKHLEEN ,5,Ê:Ê ,Ê:Ê
4003,SUMAIRA ,5,Ê:Ê ,-1201Ê
4003,SUMMER-GRACE ,5,Ê:Ê ,Ê:Ê
4003,SUMMER-MARIE ,5,Ê:Ê ,Ê:Ê
4003,SUPRIYA ,5,+1739Ê ,Ê:Ê
4003,SURA ,5,+1739Ê ,Ê:Ê
4003,SURINA ,5,+1739Ê ,Ê:Ê
4003,SUSANA ,5,+1739Ê ,-278Ê
4003,SUZAN ,5,-1116Ê ,-806Ê
4003,SUZANA ,5,+47Ê ,-278Ê
4003,SUZY ,5,-1543Ê ,Ê:Ê
4003,SYDNEY-RAE ,5,Ê:Ê ,Ê:Ê
4003,TAHMINA ,5,+47Ê ,-2544Ê
4003,TAHREEM ,5,-1116Ê ,Ê:Ê
4003,TAIJAH ,5,-1116Ê ,Ê:Ê
4003,TAIWO ,5,+47Ê ,-1201Ê
4003,TALULA ,5,-843Ê ,Ê:Ê
4003,TAMILORE ,5,+1739Ê ,Ê:Ê
4003,TAMSYN ,5,+736Ê ,-2386Ê
4003,TANEM ,5,Ê:Ê ,Ê:Ê
4003,TANIYA ,5,Ê:Ê ,-278Ê
4003,TASMIYAH ,5,-467Ê ,Ê:Ê
4003,TAYEBA ,5,Ê:Ê ,+595Ê
4003,TAYLOR-MAY ,5,-1543Ê ,Ê:Ê
4003,TAZMEEN ,5,+47Ê ,Ê:Ê
4003,TEA ,5,+736Ê ,-2468Ê
4003,TEGEN ,5,+736Ê ,-1201Ê
4003,TEHILLA ,5,Ê:Ê ,Ê:Ê
4003,TEMITOPE ,5,-1116Ê ,-2051Ê
4003,TERRI ,5,-467Ê ,-3018Ê
4003,TIA-LEIGH ,5,+47Ê ,-278Ê
4003,TIAHNA ,5,+736Ê ,-1725Ê
4003,TIANNA-ROSE ,5,-843Ê ,Ê:Ê
4003,TIENNA ,5,Ê:Ê ,Ê:Ê
4003,TIFFANY-ROSE ,5,+736Ê ,Ê:Ê
4003,TIGER-LILY ,5,-467Ê ,-278Ê
4003,TIGGY ,5,-1116Ê ,Ê:Ê
4003,TILIA ,5,Ê:Ê ,Ê:Ê
4003,TILLIE-MAI ,5,Ê:Ê ,Ê:Ê
4003,TILLY-ANN ,5,-843Ê ,+595Ê
4003,TILLY-MAI ,5,-1827Ê ,Ê:Ê
4003,TOBY ,5,-467Ê ,-1201Ê
4003,TOLUWALASE ,5,Ê:Ê ,Ê:Ê
4003,TOVE ,5,Ê:Ê ,Ê:Ê
4003,TUBA ,5,Ê:Ê ,Ê:Ê
4003,TWISHA ,5,+47Ê ,Ê:Ê
4003,USWA ,5,-467Ê ,Ê:Ê
4003,UZMA ,5,-843Ê ,-2931Ê
4003,VADA ,5,+1739Ê ,Ê:Ê
4003,VALENCIA ,5,+1739Ê ,Ê:Ê
4003,VANIA ,5,+1739Ê ,-278Ê
4003,VESTA ,5,+1739Ê ,Ê:Ê
4003,VINA ,5,Ê:Ê ,+595Ê
4003,WALIYAH ,5,Ê:Ê ,Ê:Ê
4003,WINTER-ROSE ,5,-467Ê ,Ê:Ê
4003,XENA ,5,-843Ê ,-2051Ê
4003,XIA ,5,+736Ê ,-278Ê
4003,YASHI ,5,Ê:Ê ,Ê:Ê
4003,YILIN ,5,Ê:Ê ,Ê:Ê
4003,YITTY ,5,-1116Ê ,-1201Ê
4003,YOANA ,5,-1116Ê ,Ê:Ê
4003,YSABELLA ,5,+47Ê ,-1891Ê
4003,ZAINAH ,5,-467Ê ,-2051Ê
4003,ZAMZAM ,5,-843Ê ,-1473Ê
4003,ZARIYAH ,5,Ê:Ê ,Ê:Ê
4003,ZAYAH ,5,+736Ê ,Ê:Ê
4003,ZEINA ,5,+1739Ê ,-278Ê
4003,ZENAB ,5,-1116Ê ,-2386Ê
4003,ZENNOR ,5,Ê:Ê ,Ê:Ê
4003,ZINNEERAH ,5,Ê:Ê ,Ê:Ê
4003,ZUBAIDAH ,5,+47Ê ,Ê:Ê
4003,ZUHA ,5,-1543Ê ,-278Ê
4684,AADHIRA ,4,Ê:Ê ,Ê:Ê
4684,AAIZA ,4,-1148Ê ,-86Ê
4684,AAIZAH ,4,+1058Ê ,Ê:Ê
4684,AALIMAH ,4,Ê:Ê ,Ê:Ê
4684,AALIYAH-JADE ,4,Ê:Ê ,Ê:Ê
4684,AALYA ,4,Ê:Ê ,Ê:Ê
4684,AAMAL ,4,Ê:Ê ,Ê:Ê
4684,AAMENAH ,4,+1058Ê ,Ê:Ê
4684,AARIFAH ,4,-1148Ê ,-1487Ê
4684,AASHVI ,4,Ê:Ê ,Ê:Ê
4684,AATIKA ,4,+55Ê ,-86Ê
4684,AATIKAH ,4,Ê:Ê ,-959Ê
4684,ABEERAH ,4,Ê:Ê ,Ê:Ê
4684,ABIGAILE ,4,+1058Ê ,-86Ê
4684,ABIGEL ,4,+1058Ê ,Ê:Ê
4684,ABISHA ,4,-1148Ê ,-959Ê
4684,ABRIANNA ,4,+55Ê ,Ê:Ê
4684,ADA-MAY ,4,Ê:Ê ,Ê:Ê
4684,ADAUGO ,4,Ê:Ê ,Ê:Ê
4684,ADEA ,4,Ê:Ê ,-86Ê
4684,ADELLE ,4,-634Ê ,-1882Ê
4684,ADELYNN ,4,Ê:Ê ,Ê:Ê
4684,ADEN ,4,Ê:Ê ,Ê:Ê
4684,ADERYN ,4,Ê:Ê ,-86Ê
4684,ADESEWA ,4,Ê:Ê ,Ê:Ê
4684,ADIRA ,4,Ê:Ê ,Ê:Ê
4684,ADVAITA ,4,Ê:Ê ,Ê:Ê
4684,AERIS ,4,-2035Ê ,Ê:Ê
4684,AFEEFAH ,4,-1797Ê ,-1487Ê
4684,AFIZAH ,4,-2371Ê ,Ê:Ê
4684,AGAPE ,4,Ê:Ê ,Ê:Ê
4684,AHUVA ,4,Ê:Ê ,Ê:Ê
4684,AIESHA ,4,+55Ê ,-3149Ê
4684,AIKA ,4,Ê:Ê ,Ê:Ê
4684,AINA ,4,-1524Ê ,-86Ê
4684,AIYANAH ,4,Ê:Ê ,Ê:Ê
4684,AIYLAH ,4,Ê:Ê ,Ê:Ê
4684,AIYSHA ,4,+55Ê ,-3301Ê
4684,AKSA ,4,Ê:Ê ,-3372Ê
4684,AKSHITA ,4,+1058Ê ,-959Ê
4684,ALAE ,4,+1058Ê ,Ê:Ê
4684,ALAIYAH ,4,Ê:Ê ,Ê:Ê
4684,ALANTA ,4,Ê:Ê ,-2154Ê
4684,ALARNAH ,4,Ê:Ê ,Ê:Ê
4684,ALAYSIA ,4,+1058Ê ,Ê:Ê
4684,ALBERTINE ,4,Ê:Ê ,Ê:Ê
4684,ALEEAH ,4,-1148Ê ,Ê:Ê
4684,ALEEYA ,4,+1058Ê ,-86Ê
4684,ALEXIA-MAY ,4,+1058Ê ,Ê:Ê
4684,ALEYSHA ,4,+1058Ê ,-2406Ê
4684,ALI ,4,Ê:Ê ,Ê:Ê
4684,ALICE-MAY ,4,+55Ê ,Ê:Ê
4684,ALINE ,4,-634Ê ,-86Ê
4684,ALIYZA ,4,Ê:Ê ,Ê:Ê
4684,ALIZE ,4,+1058Ê ,Ê:Ê
4684,ALLAYAH ,4,+55Ê ,Ê:Ê
4684,ALLYSA ,4,Ê:Ê ,-86Ê
4684,ALVA ,4,-634Ê ,Ê:Ê
4684,ALYSSA-MAE ,4,+1058Ê ,Ê:Ê
4684,AMAIRAH ,4,Ê:Ê ,Ê:Ê
4684,AMANAT ,4,Ê:Ê ,Ê:Ê
4684,AMANJOT ,4,+55Ê ,Ê:Ê
4684,AMAR ,4,+1058Ê ,-1487Ê
4684,AMBER-MAE ,4,-1148Ê ,Ê:Ê
4684,AMBUR ,4,Ê:Ê ,Ê:Ê
4684,AMELA ,4,-1524Ê ,Ê:Ê
4684,AMELIA- ,4,-1148Ê ,Ê:Ê
4684,AMELIA-FAITH ,4,-1524Ê ,Ê:Ê
4684,AMELIYAH ,4,Ê:Ê ,Ê:Ê
4684,AMERIE ,4,-1524Ê ,Ê:Ê
4684,AMICIE ,4,Ê:Ê ,Ê:Ê
4684,AMILEA ,4,Ê:Ê ,Ê:Ê
4684,AMMA ,4,Ê:Ê ,Ê:Ê
4684,AMOR ,4,Ê:Ê ,Ê:Ê
4684,AMRAN ,4,+1058Ê ,-1882Ê
4684,AMY-LEE ,4,Ê:Ê ,Ê:Ê
4684,AMYAH ,4,+1058Ê ,Ê:Ê
4684,AMYRAH ,4,-634Ê ,Ê:Ê
4684,ANA-LUCIA ,4,Ê:Ê ,Ê:Ê
4684,ANAE ,4,Ê:Ê ,Ê:Ê
4684,ANAIKA ,4,+1058Ê ,Ê:Ê
4684,ANAMIKA ,4,+55Ê ,-86Ê
4684,ANASTASIJA ,4,-2508Ê ,Ê:Ê
4684,ANAUM ,4,-634Ê ,Ê:Ê
4684,ANDRIANA ,4,-1797Ê ,-2572Ê
4684,ANELISE ,4,Ê:Ê ,Ê:Ê
4684,ANEYA ,4,+55Ê ,Ê:Ê
4684,ANISSA ,4,-1797Ê ,-3301Ê
4684,ANNA-LOUISE ,4,Ê:Ê ,-1487Ê
4684,ANNA-LUCIA ,4,Ê:Ê ,Ê:Ê
4684,ANNAMAE ,4,Ê:Ê ,Ê:Ê
4684,ANNIE-LOUISE ,4,Ê:Ê ,Ê:Ê
4684,ANNMARIA ,4,+1058Ê ,Ê:Ê
4684,ANNORA ,4,Ê:Ê ,Ê:Ê
4684,ANNYA ,4,+1058Ê ,-86Ê
4684,ANOOSHA ,4,+1058Ê ,-1487Ê
4684,AOIFE-BELLE ,4,Ê:Ê ,Ê:Ê
4684,ARAOLUWA ,4,Ê:Ê ,Ê:Ê
4684,ARIANNAH ,4,Ê:Ê ,Ê:Ê
4684,ARIFA ,4,-1797Ê ,-2848Ê
4684,ARINI ,4,Ê:Ê ,Ê:Ê
4684,ARLIA ,4,Ê:Ê ,Ê:Ê
4684,ARMELA ,4,+1058Ê ,-959Ê
4684,ARNA ,4,-634Ê ,Ê:Ê
4684,ARNELA ,4,Ê:Ê ,Ê:Ê
4684,ARPAN ,4,Ê:Ê ,Ê:Ê
4684,ARTEMISIA ,4,Ê:Ê ,Ê:Ê
4684,ARZU ,4,-1148Ê ,-2406Ê
4684,ASAL ,4,-634Ê ,-959Ê
4684,ASBAH ,4,+1058Ê ,Ê:Ê
4684,ASHLIE ,4,+1058Ê ,-2406Ê
4684,ASHNA ,4,-1148Ê ,-86Ê
4684,ASHVINI ,4,Ê:Ê ,-1487Ê
4684,ASIFA ,4,+1058Ê ,Ê:Ê
4684,ASMARA ,4,-2224Ê ,Ê:Ê
4684,ASTALA ,4,Ê:Ê ,Ê:Ê
4684,ATHALIA ,4,-1524Ê ,Ê:Ê
4684,ATHENE ,4,Ê:Ê ,-959Ê
4684,AUGUSTINA ,4,Ê:Ê ,Ê:Ê
4684,AURALIA ,4,Ê:Ê ,Ê:Ê
4684,AURAYA ,4,Ê:Ê ,Ê:Ê
4684,AUTUM ,4,Ê:Ê ,Ê:Ê
4684,AVA-BELLE ,4,Ê:Ê ,Ê:Ê
4684,AVA-JAYNE ,4,-1148Ê ,Ê:Ê
4684,AVANGELINE ,4,Ê:Ê ,Ê:Ê
4684,AVANTIKA ,4,+55Ê ,-86Ê
4684,AVARNI ,4,Ê:Ê ,Ê:Ê
4684,AVELINE ,4,-1148Ê ,Ê:Ê
4684,AVERIE ,4,-1148Ê ,Ê:Ê
4684,AVREET ,4,Ê:Ê ,Ê:Ê
4684,AVY ,4,Ê:Ê ,Ê:Ê
4684,AYATH ,4,Ê:Ê ,Ê:Ê
4684,AYEESHA ,4,-2035Ê ,-1882Ê
4684,AYELET ,4,Ê:Ê ,Ê:Ê
4684,AYESH ,4,Ê:Ê ,Ê:Ê
4684,AYLA-MAY ,4,Ê:Ê ,Ê:Ê
4684,AYMEN ,4,Ê:Ê ,-959Ê
4684,AYSEL ,4,+1058Ê ,Ê:Ê
4684,AYZAH ,4,-1524Ê ,Ê:Ê
4684,BAILEY-MAE ,4,+1058Ê ,Ê:Ê
4684,BAO ,4,Ê:Ê ,Ê:Ê
4684,BARIN ,4,+55Ê ,Ê:Ê
4684,BATUL ,4,+1058Ê ,Ê:Ê
4684,BAYAN ,4,+55Ê ,Ê:Ê
4684,BAYLEIGH-MAE ,4,Ê:Ê ,Ê:Ê
4684,BELEN ,4,Ê:Ê ,-86Ê
4684,BELINDA ,4,-2622Ê ,-2969Ê
4684,BELLA-LOUISE ,4,-634Ê ,Ê:Ê
4684,BETHIA ,4,-634Ê ,-1487Ê
4684,BETSY-RAE ,4,Ê:Ê ,Ê:Ê
4684,BETTY-LOU ,4,Ê:Ê ,Ê:Ê
4684,BIBIANA ,4,+1058Ê ,Ê:Ê
4684,BILLIE-JEAN ,4,Ê:Ê ,-959Ê
4684,BINTOU ,4,+1058Ê ,Ê:Ê
4684,BLAISE ,4,+1058Ê ,-2572Ê
4684,BLANCHE ,4,Ê:Ê ,-1487Ê
4684,BLEN ,4,Ê:Ê ,Ê:Ê
4684,BLUBELLE ,4,+1058Ê ,Ê:Ê
4684,BOBBI-ROSE ,4,Ê:Ê ,Ê:Ê
4684,BOBBIE-JO ,4,Ê:Ê ,-1882Ê
4684,BOLUWATIFE ,4,-634Ê ,-86Ê
4684,BONNIE-LEIGH ,4,+1058Ê ,Ê:Ê
4684,BONNIE-LOU ,4,Ê:Ê ,Ê:Ê
4684,BONNIE-MAY ,4,+1058Ê ,Ê:Ê
4684,BREYA ,4,Ê:Ê ,Ê:Ê
4684,BRIENNE ,4,Ê:Ê ,Ê:Ê
4684,BRODY ,4,-634Ê ,-3301Ê
4684,BROOKE-LEIGH ,4,Ê:Ê ,-86Ê
4684,BROOKE-LYN ,4,Ê:Ê ,Ê:Ê
4684,BROOKLYNN ,4,-2728Ê ,-86Ê
4684,BRYDIE ,4,Ê:Ê ,Ê:Ê
4684,CADIE ,4,-1148Ê ,-1882Ê
4684,CAELYN ,4,-1148Ê ,Ê:Ê
4684,CAILYN ,4,Ê:Ê ,-86Ê
4684,CALEESI ,4,Ê:Ê ,Ê:Ê
